year,origin,destination,migrants
2014,Südafrika,Germany,1144.0
2014,Tadschikistan,Germany,48.0
2014,Tansania,Germany,173.0
2014,Thailand,Germany,1450.0
2014,Tschechien,Germany,731.0
2014,Tunesien,Germany,519.0
2014,Türkei,Germany,4303.0
2014,Uganda,Germany,127.0
2014,Ukraine,Germany,990.0
2014,Unbekanntes Ausland,Germany,2087.0
2014,Ungarn,Germany,841.0
2014,Ungeklärt / Ohne Angabe,Germany,216.0
2014,Uruguay,Germany,75.0
2014,Usbekistan,Germany,54.0
2014,"Venezuela, Bolivarische Republik",Germany,296.0
2014,Vereinigte Arabische Emirate,Germany,1240.0
2014,Vereinigte Staaten,Germany,10357.0
2014,Vereinigtes Königreich,Germany,5903.0
2014,Vietnam,Germany,340.0
2014,Zentralafrikanische Republik,Germany,16.0
2014,Zypern,Germany,169.0
2014,Ägypten,Germany,677.0
2014,Äthiopien,Germany,164.0
2014,Österreich,Germany,7009.0
2014,Übriges Afrika,Germany,938.0
2014,Übriges Amerika,Germany,1052.0
2014,Übriges Asien,Germany,1300.0
2014,Übriges Europa,Germany,156.0
2014,Übriges Ozeanien,Germany,84.0
2015,Afghanistan,Germany,317.0
2015,Albanien,Germany,94.0
2015,Algerien,Germany,182.0
2015,Andorra,Germany,12.0
2015,Angola,Germany,46.0
2015,Argentinien,Germany,477.0
2015,Armenien,Germany,70.0
2015,Aserbaidschan,Germany,46.0
2015,Australien,Germany,2621.0
2015,Belarus,Germany,196.0
2015,Belgien,Germany,1871.0
2015,"Bolivien, Plurinationaler Staat",Germany,238.0
2015,Bosnien und Herzegowina,Germany,136.0
2015,Brasilien,Germany,1925.0
2015,Bulgarien,Germany,353.0
2015,Chile,Germany,621.0
2015,China,Germany,2991.0
2015,Costa Rica,Germany,185.0
2015,Cote d'Ivoire,Germany,30.0
2015,Dänemark,Germany,736.0
2015,Estland,Germany,77.0
2015,Finnland,Germany,281.0
2015,Frankreich,Germany,5658.0
2015,Georgien,Germany,83.0
2015,Ghana,Germany,239.0
2015,Griechenland,Germany,966.0
2015,Honduras,Germany,51.0
2015,Indien,Germany,829.0
2015,Indonesien,Germany,405.0
2015,Irak,Germany,1418.0
2015,"Iran, Islamische Republik",Germany,416.0
2015,Irland,Germany,705.0
2015,Island,Germany,58.0
2015,Israel,Germany,625.0
2015,Italien,Germany,2600.0
2015,Japan,Germany,532.0
2015,Jemen,Germany,62.0
2015,Jordanien,Germany,320.0
2015,Kamerun,Germany,104.0
2015,Kanada,Germany,1846.0
2015,Kasachstan,Germany,2209.0
2015,Kenia,Germany,296.0
2015,Kirgisistan,Germany,192.0
2015,Kolumbien,Germany,477.0
2015,"Kongo, Demokratische Republik",Germany,44.0
2015,"Kongo, Republik",Germany,19.0
2015,"Korea, Demokratische Volksrepublik",Germany,18.0
2015,"Korea, Republik",Germany,225.0
2015,Kosovo,Germany,175.0
2015,Kroatien,Germany,406.0
2015,Kuwait,Germany,58.0
2015,Lettland,Germany,87.0
2015,Libanon,Germany,731.0
2015,Libyen,Germany,33.0
2015,Litauen,Germany,103.0
2015,Luxemburg,Germany,635.0
2015,Malta,Germany,150.0
2015,Marokko,Germany,487.0
2015,Mexiko,Germany,927.0
2015,Montenegro (ab 03.06.2006),Germany,46.0
2015,Namibia,Germany,262.0
2015,Neuseeland,Germany,950.0
2015,Nicaragua,Germany,66.0
2015,Niederlande,Germany,2816.0
2015,Niger,Germany,13.0
2015,Nigeria,Germany,222.0
2015,Nordmazedonien,Germany,99.0
2015,Norwegen,Germany,864.0
2015,Pakistan,Germany,454.0
2015,Paraguay,Germany,346.0
2015,Peru,Germany,362.0
2015,Philippinen,Germany,645.0
2015,Polen,Germany,5898.0
2015,Portugal,Germany,782.0
2015,Ruanda,Germany,45.0
2015,Rumänien,Germany,855.0
2015,Russische Föderation,Germany,4583.0
2015,Saudi-Arabien,Germany,269.0
2015,Schweden,Germany,1060.0
2015,Schweiz,Germany,12064.0
2015,Senegal,Germany,51.0
2015,Serbien,Germany,259.0
2015,Singapur,Germany,735.0
2015,Slowakei,Germany,116.0
2015,Slowenien,Germany,78.0
2015,Somalia,Germany,11.0
2015,Spanien,Germany,6088.0
2015,Syrien,Germany,493.0
2015,Südafrika,Germany,1199.0
2015,Tadschikistan,Germany,52.0
2015,Tansania,Germany,148.0
2015,Thailand,Germany,1552.0
2015,Tschechien,Germany,609.0
2015,Tunesien,Germany,512.0
2015,Türkei,Germany,4732.0
2015,Uganda,Germany,83.0
2015,Ukraine,Germany,1236.0
2015,Unbekanntes Ausland,Germany,2013.0
2015,Ungarn,Germany,755.0
2015,Ungeklärt / Ohne Angabe,Germany,185.0
2015,Uruguay,Germany,110.0
2015,Usbekistan,Germany,107.0
2015,"Venezuela, Bolivarische Republik",Germany,349.0
2015,Vereinigte Arabische Emirate,Germany,1164.0
2015,Vereinigte Staaten,Germany,10159.0
2015,Vereinigtes Königreich,Germany,6043.0
2015,Vietnam,Germany,276.0
2015,Zentralafrikanische Republik,Germany,5.0
2015,Zypern,Germany,177.0
2015,Ägypten,Germany,704.0
2015,Äthiopien,Germany,169.0
2015,Österreich,Germany,6832.0
2015,Übriges Afrika,Germany,789.0
2015,Übriges Amerika,Germany,1019.0
2015,Übriges Asien,Germany,1294.0
2015,Übriges Europa,Germany,146.0
2015,Übriges Ozeanien,Germany,68.0
2016,Afghanistan,Germany,191.0
2016,Albanien,Germany,70.0
2016,Algerien,Germany,168.0
2016,Andorra,Germany,6.0
2016,Angola,Germany,39.0
2016,Argentinien,Germany,486.0
2016,Armenien,Germany,40.0
2016,Aserbaidschan,Germany,39.0
2016,Australien,Germany,2788.0
2016,Belarus,Germany,251.0
2016,Belgien,Germany,1972.0
2016,"Bolivien, Plurinationaler Staat",Germany,241.0
2016,Bosnien und Herzegowina,Germany,125.0
2016,Brasilien,Germany,2029.0
2016,Bulgarien,Germany,320.0
2016,Chile,Germany,656.0
2016,China,Germany,2973.0
2016,Costa Rica,Germany,189.0
2016,Cote d'Ivoire,Germany,35.0
2016,Dänemark,Germany,798.0
2016,Estland,Germany,40.0
2016,Finnland,Germany,254.0
2016,Frankreich,Germany,5505.0
2016,Georgien,Germany,80.0
2016,Ghana,Germany,213.0
2016,Griechenland,Germany,912.0
2016,Honduras,Germany,51.0
2016,Indien,Germany,682.0
2016,Indonesien,Germany,419.0
2016,Irak,Germany,1259.0
2016,"Iran, Islamische Republik",Germany,331.0
2016,Irland,Germany,694.0
2016,Island,Germany,81.0
2016,Israel,Germany,576.0
2016,Italien,Germany,2280.0
2016,Japan,Germany,582.0
2016,Jemen,Germany,5.0
2016,Jordanien,Germany,282.0
2016,Kamerun,Germany,97.0
2016,Kanada,Germany,1736.0
2016,Kasachstan,Germany,2367.0
2016,Kenia,Germany,278.0
2016,Kirgisistan,Germany,220.0
2016,Kolumbien,Germany,454.0
2016,"Kongo, Demokratische Republik",Germany,54.0
2016,"Kongo, Republik",Germany,22.0
2016,"Korea, Demokratische Volksrepublik",Germany,29.0
2016,"Korea, Republik",Germany,221.0
2016,Kosovo,Germany,147.0
2016,Kroatien,Germany,321.0
2016,Kuwait,Germany,91.0
2016,Lettland,Germany,85.0
2016,Libanon,Germany,665.0
2016,Libyen,Germany,30.0
2016,Litauen,Germany,98.0
2016,Luxemburg,Germany,656.0
2016,Malta,Germany,131.0
2016,Marokko,Germany,412.0
2016,Mexiko,Germany,893.0
2016,Montenegro (ab 03.06.2006),Germany,39.0
2016,Namibia,Germany,305.0
2016,Neuseeland,Germany,924.0
2016,Nicaragua,Germany,67.0
2016,Niederlande,Germany,2666.0
2016,Niger,Germany,9.0
2016,Nigeria,Germany,223.0
2016,Nordmazedonien,Germany,72.0
2016,Norwegen,Germany,826.0
2016,Pakistan,Germany,401.0
2016,Paraguay,Germany,359.0
2016,Peru,Germany,381.0
2016,Philippinen,Germany,653.0
2016,Polen,Germany,4305.0
2016,Portugal,Germany,695.0
2016,Ruanda,Germany,49.0
2016,Rumänien,Germany,704.0
2016,Russische Föderation,Germany,4466.0
2016,Saudi-Arabien,Germany,343.0
2016,Schweden,Germany,975.0
2016,Schweiz,Germany,11216.0
2016,Senegal,Germany,81.0
2016,Serbien,Germany,238.0
2016,Singapur,Germany,777.0
2016,Slowakei,Germany,112.0
2016,Slowenien,Germany,81.0
2016,Somalia,Germany,16.0
2016,Spanien,Germany,5197.0
2016,Syrien,Germany,199.0
2016,Südafrika,Germany,1197.0
2016,Tadschikistan,Germany,31.0
2016,Tansania,Germany,143.0
2016,Thailand,Germany,1543.0
2016,Tschechien,Germany,608.0
2016,Tunesien,Germany,467.0
2016,Türkei,Germany,4881.0
2016,Uganda,Germany,110.0
2016,Ukraine,Germany,1063.0
2016,Unbekanntes Ausland,Germany,2041.0
2016,Ungarn,Germany,607.0
2016,Ungeklärt / Ohne Angabe,Germany,30594.0
2016,Uruguay,Germany,111.0
2016,Usbekistan,Germany,61.0
2016,"Venezuela, Bolivarische Republik",Germany,326.0
2016,Vereinigte Arabische Emirate,Germany,1445.0
2016,Vereinigte Staaten,Germany,9815.0
2016,Vereinigtes Königreich,Germany,6526.0
2016,Vietnam,Germany,310.0
2016,Zentralafrikanische Republik,Germany,16.0
2016,Zypern,Germany,141.0
2016,Ägypten,Germany,701.0
2016,Äthiopien,Germany,141.0
2016,Österreich,Germany,6521.0
2016,Übriges Afrika,Germany,751.0
2016,Übriges Amerika,Germany,1143.0
2016,Übriges Asien,Germany,1472.0
2016,Übriges Europa,Germany,140.0
2016,Übriges Ozeanien,Germany,94.0
2017,Afghanistan,Germany,130.0
2017,Albanien,Germany,68.0
2017,Algerien,Germany,164.0
2017,Andorra,Germany,27.0
2017,Angola,Germany,22.0
2017,Argentinien,Germany,442.0
2017,Armenien,Germany,40.0
2017,Aserbaidschan,Germany,34.0
2017,Australien,Germany,2829.0
2017,Belarus,Germany,253.0
2017,Belgien,Germany,1870.0
2017,"Bolivien, Plurinationaler Staat",Germany,265.0
2017,Bosnien und Herzegowina,Germany,125.0
2017,Brasilien,Germany,2015.0
2017,Bulgarien,Germany,327.0
2017,Chile,Germany,544.0
2017,China,Germany,2874.0
2017,Costa Rica,Germany,170.0
2017,Cote d'Ivoire,Germany,31.0
2017,Dänemark,Germany,828.0
2017,Estland,Germany,68.0
2017,Finnland,Germany,305.0
2017,Frankreich,Germany,5257.0
2017,Georgien,Germany,94.0
2017,Ghana,Germany,221.0
2017,Griechenland,Germany,800.0
2017,Honduras,Germany,35.0
2017,Indien,Germany,747.0
2017,Indonesien,Germany,450.0
2017,Irak,Germany,1044.0
2017,"Iran, Islamische Republik",Germany,315.0
2017,Irland,Germany,737.0
2017,Island,Germany,71.0
2017,Israel,Germany,478.0
2017,Italien,Germany,2328.0
2017,Japan,Germany,611.0
2017,Jemen,Germany,7.0
2017,Jordanien,Germany,341.0
2017,Kamerun,Germany,95.0
2017,Kanada,Germany,1734.0
2017,Kasachstan,Germany,2562.0
2017,Kenia,Germany,260.0
2017,Kirgisistan,Germany,140.0
2017,Kolumbien,Germany,472.0
2017,"Kongo, Demokratische Republik",Germany,32.0
2017,"Kongo, Republik",Germany,16.0
2017,"Korea, Demokratische Volksrepublik",Germany,17.0
2017,"Korea, Republik",Germany,282.0
2017,Kosovo,Germany,163.0
2017,Kroatien,Germany,259.0
2017,Kuwait,Germany,56.0
2017,Lettland,Germany,82.0
2017,Libanon,Germany,633.0
2017,Libyen,Germany,42.0
2017,Litauen,Germany,77.0
2017,Luxemburg,Germany,608.0
2017,Malta,Germany,158.0
2017,Marokko,Germany,458.0
2017,Mexiko,Germany,1060.0
2017,Montenegro (ab 03.06.2006),Germany,30.0
2017,Namibia,Germany,280.0
2017,Neuseeland,Germany,1035.0
2017,Nicaragua,Germany,62.0
2017,Niederlande,Germany,2661.0
2017,Niger,Germany,22.0
2017,Nigeria,Germany,219.0
2017,Nordmazedonien,Germany,103.0
2017,Norwegen,Germany,844.0
2017,Pakistan,Germany,432.0
2017,Paraguay,Germany,362.0
2017,Peru,Germany,404.0
2017,Philippinen,Germany,587.0
2017,Polen,Germany,3940.0
2017,Portugal,Germany,752.0
2017,Ruanda,Germany,27.0
2017,Rumänien,Germany,670.0
2017,Russische Föderation,Germany,4447.0
2017,Saudi-Arabien,Germany,391.0
2017,Schweden,Germany,947.0
2017,Schweiz,Germany,11124.0
2017,Senegal,Germany,77.0
2017,Serbien,Germany,246.0
2017,Singapur,Germany,726.0
2017,Slowakei,Germany,135.0
2017,Slowenien,Germany,72.0
2017,Somalia,Germany,11.0
2017,Spanien,Germany,5131.0
2017,Syrien,Germany,88.0
2017,Südafrika,Germany,1132.0
2017,Tadschikistan,Germany,29.0
2017,Tansania,Germany,181.0
2017,Thailand,Germany,1602.0
2017,Tschechien,Germany,586.0
2017,Tunesien,Germany,471.0
2017,Türkei,Germany,4891.0
2017,Uganda,Germany,98.0
2017,Ukraine,Germany,1186.0
2017,Unbekanntes Ausland,Germany,1918.0
2017,Ungarn,Germany,654.0
2017,Ungeklärt / Ohne Angabe,Germany,51522.0
2017,Uruguay,Germany,125.0
2017,Usbekistan,Germany,60.0
2017,"Venezuela, Bolivarische Republik",Germany,417.0
2017,Vereinigte Arabische Emirate,Germany,1426.0
2017,Vereinigte Staaten,Germany,10647.0
2017,Vereinigtes Königreich,Germany,6583.0
2017,Vietnam,Germany,322.0
2017,Zentralafrikanische Republik,Germany,27.0
2017,Zypern,Germany,142.0
2017,Ägypten,Germany,623.0
2017,Äthiopien,Germany,140.0
2017,Österreich,Germany,6384.0
2017,Übriges Afrika,Germany,725.0
2017,Übriges Amerika,Germany,1172.0
2017,Übriges Asien,Germany,1398.0
2017,Übriges Europa,Germany,163.0
2017,Übriges Ozeanien,Germany,81.0
2018,Afghanistan,Germany,138.0
2018,Albanien,Germany,62.0
2018,Algerien,Germany,183.0
2018,Andorra,Germany,14.0
2018,Angola,Germany,22.0
2018,Argentinien,Germany,467.0
2018,Armenien,Germany,32.0
2018,Aserbaidschan,Germany,46.0
2018,Australien,Germany,2873.0
2018,Belarus,Germany,220.0
2018,Belgien,Germany,1754.0
2018,"Bolivien, Plurinationaler Staat",Germany,277.0
2018,Bosnien und Herzegowina,Germany,120.0
2018,Brasilien,Germany,1791.0
2018,Bulgarien,Germany,309.0
2018,Chile,Germany,625.0
2018,China,Germany,2626.0
2018,Costa Rica,Germany,188.0
2018,Cote d'Ivoire,Germany,37.0
2018,Dänemark,Germany,841.0
2018,Estland,Germany,66.0
2018,Finnland,Germany,229.0
2018,Frankreich,Germany,5126.0
2018,Georgien,Germany,87.0
2018,Ghana,Germany,179.0
2018,Griechenland,Germany,766.0
2018,Honduras,Germany,41.0
2018,Indien,Germany,742.0
2018,Indonesien,Germany,429.0
2018,Irak,Germany,917.0
2018,"Iran, Islamische Republik",Germany,422.0
2018,Irland,Germany,713.0
2018,Island,Germany,89.0
2018,Israel,Germany,534.0
2018,Italien,Germany,2149.0
2018,Japan,Germany,652.0
2018,Jemen,Germany,11.0
2018,Jordanien,Germany,369.0
2018,Kamerun,Germany,133.0
2018,Kanada,Germany,1831.0
2018,Kasachstan,Germany,2199.0
2018,Kenia,Germany,234.0
2018,Kirgisistan,Germany,166.0
2018,Kolumbien,Germany,493.0
2018,"Kongo, Demokratische Republik",Germany,32.0
2018,"Kongo, Republik",Germany,15.0
2018,"Korea, Demokratische Volksrepublik",Germany,17.0
2018,"Korea, Republik",Germany,273.0
2018,Kosovo,Germany,152.0
2018,Kroatien,Germany,253.0
2018,Kuwait,Germany,51.0
2018,Lettland,Germany,102.0
2018,Libanon,Germany,707.0
2018,Libyen,Germany,45.0
2018,Litauen,Germany,102.0
2018,Luxemburg,Germany,634.0
2018,Malta,Germany,161.0
2018,Marokko,Germany,545.0
2018,Mexiko,Germany,1115.0
2018,Montenegro (ab 03.06.2006),Germany,33.0
2018,Namibia,Germany,324.0
2018,Neuseeland,Germany,1010.0
2018,Nicaragua,Germany,140.0
2018,Niederlande,Germany,2544.0
2018,Niger,Germany,17.0
2018,Nigeria,Germany,189.0
2018,Nordmazedonien,Germany,77.0
2018,Norwegen,Germany,777.0
2018,Pakistan,Germany,378.0
2018,Paraguay,Germany,345.0
2018,Peru,Germany,391.0
2018,Philippinen,Germany,621.0
2018,Polen,Germany,3428.0
2018,Portugal,Germany,982.0
2018,Ruanda,Germany,37.0
2018,Rumänien,Germany,744.0
2018,Russische Föderation,Germany,4935.0
2018,Saudi-Arabien,Germany,302.0
2018,Schweden,Germany,1031.0
2018,Schweiz,Germany,10681.0
2018,Senegal,Germany,76.0
2018,Serbien,Germany,230.0
2018,Singapur,Germany,751.0
2018,Slowakei,Germany,116.0
2018,Slowenien,Germany,64.0
2018,Somalia,Germany,18.0
2018,Spanien,Germany,5487.0
2018,Syrien,Germany,85.0
2018,Südafrika,Germany,1216.0
2018,Tadschikistan,Germany,33.0
2018,Tansania,Germany,127.0
2018,Thailand,Germany,1581.0
2018,Tschechien,Germany,598.0
2018,Tunesien,Germany,412.0
2018,Türkei,Germany,5231.0
2018,Uganda,Germany,86.0
2018,Ukraine,Germany,1191.0
2018,Unbekanntes Ausland,Germany,1617.0
2018,Ungarn,Germany,656.0
2018,Ungeklärt / Ohne Angabe,Germany,87968.0
2018,Uruguay,Germany,121.0
2018,Usbekistan,Germany,77.0
2018,"Venezuela, Bolivarische Republik",Germany,339.0
2018,Vereinigte Arabische Emirate,Germany,1376.0
2018,Vereinigte Staaten,Germany,10144.0
2018,Vereinigtes Königreich,Germany,6418.0
2018,Vietnam,Germany,300.0
2018,Zentralafrikanische Republik,Germany,19.0
2018,Zypern,Germany,123.0
2018,Ägypten,Germany,584.0
2018,Äthiopien,Germany,165.0
2018,Österreich,Germany,6468.0
2018,Übriges Afrika,Germany,781.0
2018,Übriges Amerika,Germany,1056.0
2018,Übriges Asien,Germany,1394.0
2018,Übriges Europa,Germany,157.0
2018,Übriges Ozeanien,Germany,74.0
2019,Afghanistan,Germany,125.0
2019,Albanien,Germany,93.0
2019,Algerien,Germany,188.0
2019,Andorra,Germany,13.0
2019,Angola,Germany,33.0
2019,Argentinien,Germany,544.0
2019,Armenien,Germany,38.0
2019,Aserbaidschan,Germany,58.0
2019,Australien,Germany,2714.0
2019,Belarus,Germany,262.0
2019,Belgien,Germany,1793.0
2019,"Bolivien, Plurinationaler Staat",Germany,269.0
2019,Bosnien und Herzegowina,Germany,127.0
2019,Brasilien,Germany,1702.0
2019,Bulgarien,Germany,326.0
2019,Chile,Germany,696.0
2019,China,Germany,2592.0
2019,Costa Rica,Germany,212.0
2019,Cote d'Ivoire,Germany,39.0
2019,Dänemark,Germany,768.0
2019,Estland,Germany,60.0
2019,Finnland,Germany,241.0
2019,Frankreich,Germany,5016.0
2019,Georgien,Germany,110.0
2019,Ghana,Germany,225.0
2019,Griechenland,Germany,742.0
2019,Honduras,Germany,33.0
2019,Indien,Germany,683.0
2019,Indonesien,Germany,449.0
2019,Irak,Germany,742.0
2019,"Iran, Islamische Republik",Germany,369.0
2019,Irland,Germany,701.0
2019,Island,Germany,75.0
2019,Israel,Germany,508.0
2019,Italien,Germany,1999.0
2019,Japan,Germany,696.0
2019,Jemen,Germany,17.0
2019,Jordanien,Germany,336.0
2019,Kamerun,Germany,136.0
2019,Kanada,Germany,1776.0
2019,Kasachstan,Germany,2465.0
2019,Kenia,Germany,336.0
2019,Kirgisistan,Germany,182.0
2019,Kolumbien,Germany,598.0
2019,"Kongo, Demokratische Republik",Germany,38.0
2019,"Kongo, Republik",Germany,17.0
2019,"Korea, Demokratische Volksrepublik",Germany,13.0
2019,"Korea, Republik",Germany,249.0
2019,Kosovo,Germany,159.0
2019,Kroatien,Germany,299.0
2019,Kuwait,Germany,77.0
2019,Lettland,Germany,108.0
2019,Libanon,Germany,814.0
2019,Libyen,Germany,38.0
2019,Litauen,Germany,89.0
2019,Luxemburg,Germany,546.0
2019,Malta,Germany,234.0
2019,Marokko,Germany,507.0
2019,Mexiko,Germany,1293.0
2019,Montenegro (ab 03.06.2006),Germany,43.0
2019,Namibia,Germany,334.0
2019,Neuseeland,Germany,990.0
2019,Nicaragua,Germany,66.0
2019,Niederlande,Germany,2693.0
2019,Niger,Germany,17.0
2019,Nigeria,Germany,158.0
2019,Nordmazedonien,Germany,78.0
2019,Norwegen,Germany,756.0
2019,Pakistan,Germany,410.0
2019,Paraguay,Germany,384.0
2019,Peru,Germany,479.0
2019,Philippinen,Germany,610.0
2019,Polen,Germany,2946.0
2019,Portugal,Germany,1085.0
2019,Ruanda,Germany,49.0
2019,Rumänien,Germany,675.0
2019,Russische Föderation,Germany,4903.0
2019,Saudi-Arabien,Germany,216.0
2019,Schweden,Germany,972.0
2019,Schweiz,Germany,10523.0
2019,Senegal,Germany,57.0
2019,Serbien,Germany,289.0
2019,Singapur,Germany,693.0
2019,Slowakei,Germany,93.0
2019,Slowenien,Germany,62.0
2019,Somalia,Germany,25.0
2019,Spanien,Germany,5437.0
2019,Syrien,Germany,89.0
2019,Südafrika,Germany,1281.0
2019,Tadschikistan,Germany,18.0
2019,Tansania,Germany,131.0
2019,Thailand,Germany,1708.0
2019,Tschechien,Germany,649.0
2019,Tunesien,Germany,425.0
2019,Türkei,Germany,5620.0
2019,Uganda,Germany,116.0
2019,Ukraine,Germany,963.0
2019,Unbekanntes Ausland,Germany,1528.0
2019,Ungarn,Germany,683.0
2019,Ungeklärt / Ohne Angabe,Germany,99875.0
2019,Uruguay,Germany,102.0
2019,Usbekistan,Germany,64.0
2019,"Venezuela, Bolivarische Republik",Germany,298.0
2019,Vereinigte Arabische Emirate,Germany,1309.0
2019,Vereinigte Staaten,Germany,9498.0
2019,Vereinigtes Königreich,Germany,6385.0
2019,Vietnam,Germany,354.0
2019,Zentralafrikanische Republik,Germany,17.0
2019,Zypern,Germany,163.0
2019,Ägypten,Germany,606.0
2019,Äthiopien,Germany,172.0
2019,Österreich,Germany,6631.0
2019,Übriges Afrika,Germany,787.0
2019,Übriges Amerika,Germany,1032.0
2019,Übriges Asien,Germany,1310.0
2019,Übriges Europa,Germany,152.0
2019,Übriges Ozeanien,Germany,92.0
2020,Afghanistan,Germany,111.0
2020,Albanien,Germany,60.0
2020,Algerien,Germany,156.0
2020,Andorra,Germany,11.0
2020,Angola,Germany,23.0
2020,Argentinien,Germany,460.0
2020,Armenien,Germany,32.0
2020,Aserbaidschan,Germany,43.0
2020,Australien,Germany,2019.0
2020,Belarus,Germany,198.0
2020,Belgien,Germany,1677.0
2020,"Bolivien, Plurinationaler Staat",Germany,250.0
2020,Bosnien und Herzegowina,Germany,101.0
2020,Brasilien,Germany,1295.0
2020,Bulgarien,Germany,334.0
2020,Chile,Germany,589.0
2020,China,Germany,2417.0
2020,Costa Rica,Germany,169.0
2020,Cote d'Ivoire,Germany,27.0
2020,Dänemark,Germany,785.0
2020,Estland,Germany,53.0
2020,Finnland,Germany,199.0
2020,Frankreich,Germany,4673.0
2020,Georgien,Germany,80.0
2020,Ghana,Germany,170.0
2020,Griechenland,Germany,607.0
2020,Honduras,Germany,26.0
2020,Indien,Germany,628.0
2020,Indonesien,Germany,385.0
2020,Irak,Germany,576.0
2020,"Iran, Islamische Republik",Germany,272.0
2020,Irland,Germany,664.0
2020,Island,Germany,65.0
2020,Israel,Germany,405.0
2020,Italien,Germany,1830.0
2020,Japan,Germany,600.0
2020,Jordanien,Germany,240.0
2020,Kamerun,Germany,78.0
2020,Kanada,Germany,1517.0
2020,Kasachstan,Germany,1867.0
2020,Kenia,Germany,294.0
2020,Kirgisistan,Germany,104.0
2020,Kolumbien,Germany,486.0
2020,"Kongo, Demokratische Republik",Germany,27.0
2020,"Korea, Demokratische Volksrepublik",Germany,11.0
2020,"Korea, Republik",Germany,206.0
2020,Kosovo,Germany,163.0
2020,Kroatien,Germany,245.0
2020,Kuwait,Germany,65.0
2020,Lettland,Germany,99.0
2020,Libanon,Germany,1057.0
2020,Libyen,Germany,25.0
2020,Litauen,Germany,76.0
2020,Luxemburg,Germany,631.0
2020,Malta,Germany,202.0
2020,Marokko,Germany,424.0
2020,Mexiko,Germany,1100.0
2020,Montenegro (ab 03.06.2006),Germany,32.0
2020,Namibia,Germany,303.0
2020,Neuseeland,Germany,793.0
2020,Nicaragua,Germany,42.0
2020,Niederlande,Germany,2706.0
2020,Niger,Germany,15.0
2020,Nigeria,Germany,155.0
2020,Nordmazedonien,Germany,58.0
2020,Norwegen,Germany,694.0
2020,Pakistan,Germany,335.0
2020,Paraguay,Germany,270.0
2020,Peru,Germany,389.0
2020,Philippinen,Germany,542.0
2020,Polen,Germany,2276.0
2020,Portugal,Germany,986.0
2020,Ruanda,Germany,27.0
2020,Rumänien,Germany,628.0
2020,Russische Föderation,Germany,3194.0
2020,Saudi-Arabien,Germany,200.0
2020,Schweden,Germany,972.0
2020,Schweiz,Germany,9726.0
2020,Senegal,Germany,75.0
2020,Serbien,Germany,183.0
2020,Singapur,Germany,689.0
2020,Slowakei,Germany,108.0
2020,Slowenien,Germany,62.0
2020,Somalia,Germany,12.0
2020,Spanien,Germany,5206.0
2020,Syrien,Germany,78.0
2020,Südafrika,Germany,1088.0
2020,Tadschikistan,Germany,27.0
2020,Tansania,Germany,129.0
2020,Thailand,Germany,1317.0
2020,Tschechien,Germany,596.0
2020,Tunesien,Germany,328.0
2020,Türkei,Germany,4462.0
2020,Uganda,Germany,88.0
2020,Ukraine,Germany,677.0
2020,Unbekanntes Ausland,Germany,1148.0
2020,Ungarn,Germany,611.0
2020,Ungeklärt / Ohne Angabe,Germany,92247.0
2020,Uruguay,Germany,96.0
2020,Usbekistan,Germany,37.0
2020,"Venezuela, Bolivarische Republik",Germany,124.0
2020,Vereinigte Arabische Emirate,Germany,1267.0
2020,Vereinigte Staaten,Germany,9073.0
2020,Vereinigtes Königreich,Germany,6068.0
2020,Vietnam,Germany,364.0
2020,Zentralafrikanische Republik,Germany,20.0
2020,Zypern,Germany,194.0
2020,Ägypten,Germany,579.0
2020,Äthiopien,Germany,176.0
2020,Österreich,Germany,6334.0
2020,Übriges Afrika,Germany,716.0
2020,Übriges Amerika,Germany,866.0
2020,Übriges Asien,Germany,1415.0
2020,Übriges Europa,Germany,95.0
2020,Übriges Ozeanien,Germany,61.0
2021,Afghanistan,Germany,168.0
2021,Albanien,Germany,55.0
2021,Algerien,Germany,152.0
2021,Andorra,Germany,7.0
2021,Angola,Germany,29.0
2021,Argentinien,Germany,565.0
2021,Armenien,Germany,42.0
2021,Aserbaidschan,Germany,42.0
2021,Australien,Germany,1085.0
2021,Belarus,Germany,159.0
2021,Belgien,Germany,1746.0
2021,"Bolivien, Plurinationaler Staat",Germany,228.0
2021,Bosnien und Herzegowina,Germany,104.0
2021,Brasilien,Germany,1090.0
2021,Bulgarien,Germany,296.0
2021,Chile,Germany,540.0
2021,China,Germany,1565.0
2021,Costa Rica,Germany,144.0
2021,Cote d'Ivoire,Germany,28.0
2021,Dänemark,Germany,720.0
2021,Estland,Germany,52.0
2021,Finnland,Germany,208.0
2021,Frankreich,Germany,4292.0
2021,Georgien,Germany,78.0
2021,Ghana,Germany,167.0
2021,Griechenland,Germany,552.0
2021,Honduras,Germany,38.0
2021,Indien,Germany,360.0
2021,Indonesien,Germany,240.0
2021,Irak,Germany,628.0
2021,"Iran, Islamische Republik",Germany,254.0
2021,Irland,Germany,693.0
2021,Island,Germany,56.0
2021,Israel,Germany,439.0
2021,Italien,Germany,1661.0
2021,Japan,Germany,502.0
2021,Jemen,Germany,5.0
2021,Jordanien,Germany,216.0
2021,Kamerun,Germany,82.0
2021,Kanada,Germany,1242.0
2021,Kasachstan,Germany,2867.0
2021,Kenia,Germany,209.0
2021,Kirgisistan,Germany,197.0
2021,Kolumbien,Germany,409.0
